GI - Code,Barangay,Classification,GI - Date,GI - Interviewer,"GI - Remarks (Small, Medium, Large, Residential)",GI - Business Name/Residential Name/Contact number,GI - Business Location/Address,GI - Type of Business,GI - No. of Employees,GI - Operating Hours - Start,GI - Operating Hours - End,CWSU-1 - Usage - Specify,GI - Members,CWSU-1 - Usage - Drinking,CWSU-1 - Usage - Food preparation,CWSU-1 - Usage - Cleaning & Sanitation,CWSU-1 - Usage - Manufacturing/Production,CWSU-1 - Usage - Landscaping/Irrigation,CWSU-1 - Usage - Others,CWSU-2 - Treatment,CWSU-3 - Current Sources - Tap Water (Water District etc.),CWSU-3 - Current Sources - Deep Well (owned),CWSU-3 - Current Sources - Truck Delivery Services (5 m3),CWSU-3 - Current Sources - Bottled water (5 gallons),CWSU-3 - Current Sources - Others,"CWSU-3 - Current Sources - (If others, please specify)",CWSU-4 - Primary Drinking Source - Tap Water (Water District etc.),CWSU-4 - Primary Drinking Source - Deep Well (owned),CWSU-4 - Primary Drinking Source - Truck Delivery Services (5 m3),CWSU-4 - Primary Drinking Source - Bottled water (5 gallons),CWSU-4 - Primary Drinking Source - Others,"CWSU-4 - Primary Drinking Source - (If others, please specify)",CWSU-4 - Primary Drinking Source - gals,CWSU-5 - Ave Demand (in cbm),CWSU-6 - Actual Use (m3 / gal) - Tap Water (Water District etc.),CWSU-6 - Actual Use (m3 / gal) - Deep Well (owned),CWSU-6 - Actual Use (m3 / gal) - Truck Delivery Services (5 m3),CWSU-6 - Actual Use (m3 / gal) - Bottled water (5 gallons),CWSU-6 - Actual Use (m3 / gal) - Others (gallons),CWSU-7 - Peak Month - Start,CWSU-7 - Peak Month - End,"CWSU-8 - Monthly Costs - Less than PhP 1,000","CWSU-8 - Monthly Costs - PhP 1,000 - PhP 3,000","CWSU-8 - Monthly Costs - PhP 3,000 - PhP 5,000","CWSU-8 - Monthly Costs - PhP 5,000 - PhP 10,000","CWSU-8 - Monthly Costs - PhP 10,000 and above",CWSU-8 - Monthly Costs - Water Bottles,CWSU-8 - Monthly Costs - Truck Delivery,CWSU-8 - Monthly Costs - Others:,"CWSU-8 - Monthly Costs - If others, input here",CWSU-9 - Issues (Tap Water) - Yes,CWSU-9 - Issues (Tap Water) - No,CWSU-9 - Issues (Tap Water) - N/A,CWSU-9 - Issues (Tap Water) - Supply interruption,CWSU-9 - Issues (Tap Water) - Salinity,CWSU-9 - Issues (Tap Water) - Taste,CWSU-9 - Issues (Tap Water) - Smell,CWSU-9 - Issues (Tap Water) - Turbidity,CWSU-9 - Issues (Tap Water) - Costs,CWSU-9 - Issues (Tap Water) - Others,"CWSU-9 - Issues (Tap Water) - If others, input here",CWSU-10 - Issues (Deep Well) - Yes,CWSU-10 - Issues (Deep Well) - No,CWSU-10 - Issues (Deep Well) - N/A,CWSU-10 - Issues (Deep Well) - Supply interruption,CWSU-10 - Issues (Deep Well) - Salinity,CWSU-10 - Issues (Deep Well) - Taste,CWSU-10 - Issues (Deep Well) - Smell,CWSU-10 - Issues (Deep Well) - Turbidity,CWSU-10 - Issues (Deep Well) - Costs,CWSU-10 - Issues (Deep Well) - Others,"CWSU-10 - Issues (Deep Well) - If others, input here",CWSU-11 - Issues (Truck Water) - Yes,CWSU-11 - Issues (Truck Water) - No,CWSU-11 - Issues (Truck Water) - N/A,CWSU-11 - Issues (Truck Water) - Supply interruption,CWSU-11 - Issues (Truck Water) - Salinity,CWSU-11 - Issues (Truck Water) - Taste,CWSU-11 - Issues (Truck Water) - Smell,CWSU-11 - Issues (Truck Water) - Turbidity,CWSU-11 - Issues (Truck Water) - Costs,CWSU-11 - Issues (Truck Water) - Others,"CWSU-11 - Issues (Truck Water) - If others, input here",CWSU-12 - Issues (Bottled Water) - Yes,CWSU-12 - Issues (Bottled Water) - No,CWSU-12 - Issues (Bottled Water) - N/A,"CWSU-12 - Issues (Bottled Water) - If yes, select all that apply",CWSU-12 - Issues (Bottled Water) - Supply interruption,CWSU-12 - Issues (Bottled Water) - Salinity,CWSU-12 - Issues (Bottled Water) - Taste,CWSU-12 - Issues (Bottled Water) - Smell,CWSU-12 - Issues (Bottled Water) - Turbidity,CWSU-12 - Issues (Bottled Water) - Costs,CWSU-12 - Issues (Bottled Water) - Others,"CWSU-12 - Issues (Bottled Water) - If others, input here",CWSU-13 - Interruptions (days) - We have continuous water supply everyday,CWSU-13 - Interruptions (days) - Once a week,CWSU-13 - Interruptions (days) - Twice a week,CWSU-13 - Interruptions (days) - Thrice a week,CWSU-13 - Interruptions (days) - Others,CWSU-13 - Interruptions (days) - How many hours per day do you experience water interruption?,AWTP-14 - Factors affecting Alt Sources - Cost-effectiveness,AWTP-14 - Factors affecting Alt Sources - Reliability (consistent supply),AWTP-14 - Factors affecting Alt Sources - Water Quality (Clean and safe),AWTP-14 - Factors affecting Alt Sources - Costumer service and maintenance support,AWTP-14 - Factors affecting Alt Sources - Others,"AWTP-14 - Factors affecting Alt Sources - If others, input here",AWTP-15 - Desalination Awareness - Yes,AWTP-15 - Desalination Awareness - No,AWTP-16 - Desalinated Willingness - Yes,AWTP-16 - Desalinated Willingness - No,AWTP-17 - Desalinated Premium Pay - Yes,AWTP-17 - Desalinated Premium Pay - No,AWTP-17 - Desalinated Premium Pay - Depends on the cost difference,"AWTP-17 - Desalinated Premium Pay - If yes, in what payment structure",AWTP-17 - Desalinated Premium Pay - Fixed tariff,AWTP-17 - Desalinated Premium Pay - Tiered pricing,AWTP-17 - Desalinated Premium Pay - Pay per use,AWTP-17 - Desalinated Premium Pay - Seasonal,AWTP - Max Price - Commercial - 160,AWTP - Max Price - Commercial - 200,AWTP - Max Price - Commercial - 100,AWTP-19 - Max Price - Commercial - Others,AWTP-19 - Max Price - Residential - 50,AWTP-19 - Max Price - Residential - 80,AWTP-19 - Max Price - Residential - 100,AWTP-19 - Max Price - Residential - Others,AWTP-20 - Budget - < 3000,AWTP-20 - Budget - 3000 - 6000,AWTP-20 - Budget - 6000 - 9000,AWTP-20 - Budget - 9000 - 15000,AWTP-20 - Budget - Others,AWTP-21 - Concerns,WTP_Comm,WTP_Resi,Desalination Awareness,Desalinated Willingness,Desalinated Premium Pay,Max Price (Commercial),Max Price (Residential),Budget,AWTP-20 - Budget - Others_numeric
CAT-14C,CATBANGEN,Commercial,06-10-25,0,SMALL,GOLDIES FOOD HOUSE,"CATBANGEN SFC, LU",Restaurant / Food Service,4 EMPOLYEES 20-30DAILY CUSTOMER,8:00,17:00,0,0.0,1,1,0,0,0.0,0,1,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,100.0,85,0.0,22457.06737,0.0,100.0,0.0,April,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
CAT-15C,CATBANGEN,Commercial,06-10-25,0,SMALL,3Z NABAJUAN,"CATBANGEN SFC, LU",Restaurant / Food Service,4 EMPOLYEES 30-40DAILY CUSTOMER,0:00,23:59,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,0,1,0,0.0,0,120.0,90,0.0,23778.07133,0.0,130.0,0.0,December,December,0,1,0,0,0,720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-16C,CATBANGEN,Commercial,06-10-25,0,SMALL,MELODY'S FOOD HOUSE,"CATBANGEN SFC, LU",Restaurant / Food Service,5 EMPOLYEES 80-100DAILY CUSTOMER,0:00,20:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,1,0.0,0,0,0,0,1,0.0,0,80.0,90,166.6666667,5284.015852,0.0,80.0,0.0,May,May,0,1,0,0,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-17C,CATBANGEN,Commercial,06-10-25,0,SMALL,LILY'S LIEMPO AND LETCHON MANOK,"CATBANGEN SFC, LU",Restaurant / Food Service,2 EMPOLYEES 20-30 DAILY CUSTOMER,0:00,20:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,0,0.0,0,1,0,0,1,0.0,0,50.0,65,166.6666667,7926.023778,0.0,50.0,0.0,April,April,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2-3,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-18C,CATBANGEN,Commercial,06-10-25,0,SMALL,LAM-ANG RESTO BAR,"CATBANGEN SFC, LU",Restaurant / Food Service,4 EMPOLYEES 10-15 DAILY CUSTOMER,18:00,6:00,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,1,0.0,0,0,0,0,1,0.0,0,70.0,50,166.6666667,0.0,0.0,70.0,0.0,December,December,0,1,0,0,0,420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-19C,CATBANGEN,Commercial,06-10-25,0,SMALL,OSANG DISCO BAR,"CATBANGEN SFC, LU",Restaurant / Food Service,5 EMPOLYEES 10-15 DAILY CUSTOMER,18:00,4:00,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,1,0.0,0,0,0,0,1,0.0,0,100.0,80,166.6666667,0.0,0.0,100.0,0.0,December,December,0,1,0,0,0,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2-3,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-20C,CATBANGEN,Commercial,06-10-25,0,SMALL,AL LECHON MANOK,"CATBANGEN SFC, LU",Restaurant / Food Service,2 EMPOLYEES 20-30 DAILY CUSTOMER,10:00,22:00,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,0,0.0,0,0,0,0,1,0.0,0,50.0,50,0.0,0.0,0.0,50.0,0.0,May,May,0,1,0,0,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
CAT-21C,CATBANGEN,Commercial,06-10-25,0,SMALL,LUCKY ACES VIDEOOKE BAR,"CATBANGEN SFC, LU",Restaurant / Food Service,4 EMPOLYEES 10-15 DAILY CUSTOMER,18:00,3:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,0,0.0,0,1,0,0,1,0.0,0,90.0,60,166.6666667,5284.015852,0.0,80.0,0.0,April,April,0,1,0,0,0,540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,NO,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
CAT-22C,CATBANGEN,Commercial,06-10-25,0,SMALL,HOTEL ALMIRA,"CATBANGEN SFC, LU",Hotel Accomodation,10 EMPOLYEES 5 DAILY CUSTOMER,0:00,23:59,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,1,0,0,1,0.0,0,150.0,65,166.6666667,0.0,0.0,150.0,0.0,April,May,0,0,1,0,0,900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,NO,200.0,0.0,1,1,1,200.0,0.0,7500.0,0.0
CAR-1C,CARLATAN,Commercial,06-10-25,0,LARGE,LORMA CANCER CENTER,CARLATAN CSF LU,Healthcare,0,8:00,17:00,0,0.0,0,0,1,0,1.0,0,1,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,0.0,75,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,1,1,1,0.0,0.0,7500.0,0.0
CAR-2C,CARLATAN,Commercial,06-10-25,0,SMALL,MERCY LUTONG BAHAY,CARLATAN CSF LU,Restaurant / Food Service,0,8:00,17:00,0,0.0,1,1,0,0,0.0,0,1,0,0,0.0,1,0.0,0,0,0,0,1,0.0,0,8.0,6.813,0.0,0.0,0.0,60.0,0.0,March,May,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0.0,1,0,0,0,0,2000 PER MONTH,25.0,0.0,1,1,1,25.0,0.0,1500.0,0.0
CAR-3C,CARLATAN,Commercial,06-10-25,0,0,LORMA HOSPITAL,CARLATAN CSF LU,Hospital,0,0:00,23:59,0,0.0,0,1,1,0,0.0,0,1,1,1,1.0,1,0.0,0,1,0,0,0,0.0,0,2000.0,22.71,819.89,1096.66,300.0,2.0,0.0,March,May,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"100,000",0,100.0,0.0,1,1,1,100.0,0.0,,0.0
CAR-4C,CARLATAN,Commercial,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
CAR-5C,CARLATAN,Commercial,06-10-25,0,0,0,CARLATAN CSF LU,0,0,0,0,0,0.0,0,1,1,0,0.0,0,1,1,1,0.0,0,0.0,0,0,0,0,0,1.0,PURIFIED,0.0,3.1794,0.0,0.0,0.0,0.0,0.0,April,June,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,1500.0,0.0
CAR-6C,CARLATAN,Commercial,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
CAR-7C,CARLATAN,Commercial,06-10-25,0,SMALL,ANNS BINALOT,CARLATAN CSF LU,Restaurant / Food Service,0,8:00,17:00,0,0.0,0,1,0,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,June,June,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
CAR-8C,CARLATAN,Commercial,06-10-25,0,SMALL,MJVSHANG SARI SARI STORE,CARLATAN CSF LU,Sari-Sari Store,6,8:00,17:00,0,0.0,1,1,0,0,0.0,0,0,1,0,0.0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,180.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,30,0,30.0,0.0,1,1,1,30.0,0.0,30.0,30.0
CAR-9C,CARLATAN,Commercial,06-10-25,0,SMALL,F &B,CARLATAN CSF LU,0,5,8:00,17:00,0,0.0,0,1,1,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0.0,0,0.0,1.1355,0.0,0.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,PAG MAY POWER INTERUPTION,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,1500.0,0.0
CAR-10C,CARLATAN,Commercial,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
CAR-11C,CARLATAN,Commercial,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
CAR-12C,CARLATAN,Commercial,06-10-25,0,0,0,CARLATAN CSF LU,0,0,0,0,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,1.0,0,0,0,0,0,1.0,WATER REFELLING STATION,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24/7,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,1500.0,0.0
CAR-13C,CARLATAN,Commercial,06-10-25,0,MEDIUM,KRENZELL CAR WASH,CARLATAN CSF LU,Car Wash,0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,30.0,0.0,1,1,1,30.0,0.0,1500.0,0.0
CAR-14C,CARLATAN,Commercial,06-10-25,0,SMALL,CHINS STORE & COOKED FOOD,CARLATAN CSF LU,Restaurant / Food Service,4,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,1,0.0,0,0,0,1,0,0.0,0,0.0,9.084,0.0,0.0,0.0,80.0,0.0,April,#REF!,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,RELIABILITY,100.0,0.0,1,1,2,100.0,0.0,1500.0,0.0
CAR-15C,CARLATAN,Commercial,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
CAR-16C,CARLATAN,Commercial,06-10-25,0,MEDIUM,A & J LAUNDRY SERVICE,CARLATAN CSF LU,Laundromat,0,0:00,17:00,0,0.0,0,0,1,0,0.0,0,1,1,0,0.0,0,0.0,0,0,0,0,1,0.0,0,8.0,2500,0.0,0.0,0.0,0.0,0.0,March,April,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,1,1,2,0.0,0.0,1500.0,0.0
CAR-17C,CARLATAN,Commercial,06-10-25,0,SMALL,3 ANGELS SARI SARI STORE,CARLATAN CSF LU,Sari-Sari Store,0,0:00,17:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,1,0.0,0,0,0,1,0,0.0,0,0.0,210,0.0,0.0,0.0,0.0,0.0,December,December,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,30.0,0.0,1,1,2,30.0,0.0,1500.0,0.0
CAR-18C,CARLATAN,Commercial,06-10-25,0,SMALL,FERDINAND FRANCE STORE,CARLATAN CSF LU,Sari-Sari Store,0,0:00,20:00,0,0.0,1,0,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,8.0,2.5,0.0,150.0,0.0,1.0,0.0,March,April,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,35.0,0.0,1,1,1,35.0,0.0,1500.0,0.0
